id,gid,x,y,v_x,v_y,radius,time
0,0,2.612003,-3.120208,1.352197,0.326940,0.750000,11.300000
1,0,5.436901,1.133587,1.266824,-0.127449,0.750000,11.300000
2,1,-10.191094,-1.644600,-1.478718,0.409533,0.750000,11.300000
0,0,2.735896,-3.077109,1.238924,0.430985,0.750000,11.400000
1,0,5.565929,1.122338,1.290278,-0.112493,0.750000,11.400000
2,1,-10.325719,-1.603051,-1.346249,0.415488,0.750000,11.400000
0,0,2.863838,-3.035914,1.279420,0.411953,0.750000,11.500000
1,0,5.703753,1.117703,1.378249,-0.046350,0.750000,11.500000
2,1,-10.441304,-1.573686,-1.155849,0.293652,0.750000,11.500000
0,0,2.972857,-2.978443,1.090193,0.574715,0.750000,11.600000
1,0,5.837361,1.115365,1.336071,-0.023381,0.750000,11.600000
2,1,-10.548843,-1.541967,-1.075393,0.317192,0.750000,11.600000
0,0,3.090651,-2.945908,1.177938,0.325349,0.750000,11.700000
1,0,5.969199,1.108512,1.318388,-0.068525,0.750000,11.700000
2,1,-10.669186,-1.505859,-1.203424,0.361080,0.750000,11.700000
0,0,3.191625,-2.907639,1.009738,0.382690,0.750000,11.800000
1,0,6.087190,1.094173,1.179907,-0.143389,0.750000,11.800000
2,1,-10.793999,-1.484347,-1.248131,0.215113,0.750000,11.800000
0,0,3.303447,-2.866239,1.118221,0.414000,0.750000,11.900000
1,0,6.209934,1.083503,1.227441,-0.106707,0.750000,11.900000
2,1,-10.923239,-1.452608,-1.292399,0.317399,0.750000,11.900000
0,0,3.431688,-2.832688,1.282415,0.335503,0.750000,12.000000
1,0,6.359447,1.082069,1.495129,-0.014340,0.750000,12.000000
2,1,-11.038039,-1.405912,-1.148005,0.466956,0.750000,12.000000
0,0,3.537733,-2.795017,1.060447,0.376712,0.750000,12.100000
1,0,6.492239,1.081611,1.327923,-0.004573,0.750000,12.100000
2,1,-11.170394,-1.353809,-1.323547,0.521027,0.750000,12.100000
0,0,3.627791,-2.764407,0.900580,0.306101,0.750000,12.200000
1,0,6.634210,1.069902,1.419703,-0.117097,0.750000,12.200000
2,1,-11.292183,-1.305753,-1.217893,0.480561,0.750000,12.200000
0,0,3.752849,-2.720024,1.250577,0.443826,0.750000,12.300000
1,0,6.752486,1.076040,1.182764,0.061382,0.750000,12.300000
2,1,-11.407798,-1.272538,-1.156153,0.332154,0.750000,12.300000
0,0,3.869070,-2.685693,1.162206,0.343310,0.750000,12.400000
1,0,6.871226,1.077339,1.187401,0.012992,0.750000,12.400000
2,1,-11.528524,-1.234725,-1.207261,0.378126,0.750000,12.400000
0,0,3.993221,-2.661767,1.241517,0.239267,0.750000,12.500000
1,0,6.990072,1.068507,1.188459,-0.088319,0.750000,12.500000
2,1,-11.659885,-1.209771,-1.313609,0.249543,0.750000,12.500000
0,0,4.119352,-2.622152,1.261304,0.396150,0.750000,12.600000
1,0,7.105972,1.070043,1.158998,0.015359,0.750000,12.600000
2,1,-11.806748,-1.194823,-1.468629,0.149483,0.750000,12.600000
0,0,4.260631,-2.581916,1.412794,0.402359,0.750000,12.700000
1,0,7.224643,1.068995,1.186707,-0.010484,0.750000,12.700000
2,1,-11.931099,-1.177460,-1.243511,0.173622,0.750000,12.700000
0,0,4.388096,-2.543922,1.274653,0.379933,0.750000,12.800000
